X;Y;CODESC;NOMEESC;END_ESC;NUM_ESC;BAIRRO;NOMDIST
-46.651918;-23.690253;35170636;4 DE JULHO COLEGIO;RUA PADRE ASCENSO GAGO;92;V MISSIONARIA;PEDREIRA
-46.652942;-23.68383;35035580;SALGADO FILHO MINISTRO;R PEDRO GONCALVES MEIRA;101;JD S CARLOS;CIDADE ADEMAR
-46.648425;-23.690806;35039305;JOAO ERNESTO DE SOUZA CAMPOS PROFESSOR;R MONSENHOR JOSE MARINONI;22;VL MISSIONARIA;PEDREIRA
-46.648244;-23.69085;35287436;META EDUCACIONAL COLEGIO;RUA MONSENHOR JOSE MARINONI;37;VILA MISSIONARIA;PEDREIRA
-46.647456;-23.690869;35068792;EMEF MARIO SCHONBERG PROF;RUA PAPA GREGORIO MAGNO;133;VILA MISSIONARIA;PEDREIRA
-46.648811;-23.689104;35238879;CEI DIRET VILA MISSIONARIA;RUA PIETRO MONGINI;SN;VILA MISSIONARIA;CIDADE ADEMAR
-46.648564;-23.689046;35084402;EMEI CELSO FERREIRA DA SILVA PROF;RUA PIETRO MONGINI;15;VILA MISSIONARIA;CIDADE ADEMAR
-46.648339;-23.688649;35102210;CR P CONV RECANTO DA FAMILIA;SANTO ALBERICO CRESCITELLI;15;VILA MISSIONARIA;CIDADE ADEMAR
-46.64589;-23.685019;35068809;EMEF CARLOS AUGUSTO DE QUEIROZ ROCHA;AVENIDA SANTO AFONSO;775;JARDIM MIRIAM;CIDADE ADEMAR
-46.649953;-23.680895;35446440;CR P CONV MARIA DE LOURDES COSTA;ANGELO DEDIVITIS;417;AMERICANOPOLIS;CIDADE ADEMAR
-46.649875;-23.68081;35471297;CR P CONV ANTONIO CARLOS VIDEIRA COMENDADOR;ANGELO DEDIVITIS;403;AMERICANOPOLIS;CIDADE ADEMAR
-46.651155;-23.675736;35038234;VICENTE RAO PROFESSOR;R PASTOR RUBENS LOPES;368;AMERICANOPOLIS;CIDADE ADEMAR
-46.647188;-23.679321;35004900;ESCOLA ESTADUAL PROFESSORA JOANNA ABRAHAO PROFESSORA;R COMENDADOR ARTUR CAPODAGLIO;99;AMERICANOPOLIS;CIDADE ADEMAR
-46.645831;-23.674908;35053485;EMEF HABIB CARLOS KYRILLOS DR;RUA RIO GRANDE DO NORTE;299;AMERICANOPOLIS;CIDADE ADEMAR
-46.659655;-23.673163;35005113;MEXICO;R LEONEL DA GAMA BELES;82;VL JOANIZA;CIDADE ADEMAR
-46.658974;-23.672877;35068810;EMEF ELZA MAIA COSTA FREIRE PROFA;RUA DO ESPIGAO;195;CIDADE ADEMAR;CIDADE ADEMAR
-46.658937;-23.670229;35293982;NUCLEO DE EDUCACAO INFANTIL TANGRAM;RUA BAQUIRIVU;519;CIDADE ADEMAR;CIDADE ADEMAR
-46.658726;-23.669998;35910326;JOSE BAPTISTA RIOS CASTELLOES PROFESSOR;R ITATA;195;VL ERNA;CIDADE ADEMAR
-46.658306;-23.666849;35293994;ESCOLA DE EDUCACAO INFANTIL PARQUE DA ALEGRIA;BAQUIRIVU;137;CIDADE ADEMAR;CIDADE ADEMAR
-46.657782;-23.66768;35432885;CR P CONV MDLD-AMIGOS UNIDOS VENCEREMOS - UN II;ITAPECERICA DA SERRA;135;CIDADE ADEMAR;CIDADE ADEMAR
-46.657707;-23.667257;35433500;ESCOLA DE EDUCACAO INFANTIL ESTRELINHA MAGICA;RUA ITAPECERICA DA SERRA;83;CIDADE ADEMAR;CIDADE ADEMAR
-46.656881;-23.672335;35139233;SAO FRANCISCO DE ASSIS COLEGIO;R PROFESSOR LUIZ PARDINI;104/76;VL RICA;CIDADE ADEMAR
-46.65686;-23.672165;35800132;DANTAS DUMONT COLEGIO;RUA PROF LUIZ PARDINI;91;VILA RICA;CIDADE ADEMAR
-46.656147;-23.67235;35238806;CEI DIRET VILA IMPERIO;CARAXUES;27;CIDADE ADEMAR;CIDADE ADEMAR
-46.656604;-23.667726;35005022;JUVENTINA PATRICIA SANT ANA PROFESSORA;RUA ENGENHEIRO EMILIO SAAD;50;C ADEMAR;CIDADE ADEMAR
-46.656291;-23.667777;35005034;MARTINS PENA;R PROFESSOR PAULO MANGABEIRA ALBERNAZ;150;AMERICANOPOLIS;CIDADE ADEMAR
-46.654977;-23.668225;35107785;BRIGADEIRO FARIA LIMA EXTERNATO;R PROFESSOR MOACIR EIK ALVARO;143;VL IMPERIO;CIDADE ADEMAR
-46.659182;-23.665682;35431898;CR P CONV THEREZINHA PIMENTEL PUCCA;SASSAKI;86;VILA MARARI;CIDADE ADEMAR
-46.661169;-23.659222;35004674;HELOISA CARNEIRO PROFESSORA;R ANTONIO COVELO;58;JD JABAQUARA;JABAQUARA
-46.657187;-23.665619;35293891;ESPACO CRESCER EDUCACAO E LAZER;AV CUPECE;1949;CIDADE ADEMAR;CIDADE ADEMAR
-46.65416;-23.665241;35095722;EMEI CRUZ E SOUSA;HENRIQUE DA COSTA;348;JARDIM ITACOLOMI;JABAQUARA
-46.653839;-23.663185;35183568;CR P CONV IGUALDADE;RUA PROFESSOR WALDEMIRO POSTCH;134;CIDADE DOMITILA;JABAQUARA
-46.655362;-23.65898;35812894;COLEGIO NOVA ORDEM;R EMILIO DE SOUZA DOCCA;985;V STA CATARINA;JABAQUARA
-46.650562;-23.673937;35461064;EMEI CIDADE ADEMAR I;PUBLIO PIMENTEL;500;AMERICANOPOLIS;CIDADE ADEMAR
-46.651609;-23.670012;35107608;ADVENTISTA CIDADE ADEMAR ESCOLA;R PROFESSOR LUIZ PEREIRA BARRETO NETO;404;VL IMPERIO;CIDADE ADEMAR
-46.650761;-23.668758;35005149;JOAO EVANGELISTA COSTA PROFESSOR;AV CUPECE;2672;JD PRUDENCIA;CIDADE ADEMAR
-46.646257;-23.669799;35183600;CR P CONV MAE OPERARIA;RUA ARQUITETO FELIPE JOAQUIM JUNIOR;20;AMERICANOPOLIS;CIDADE ADEMAR
-46.653421;-23.661782;35053491;EMEF MARINA VIEIRA DE CARVALHO MESQUITA;RUA NESTOR DE CASTRO;253;CIDADE DOMITILA;JABAQUARA
-46.652862;-23.66146;35183659;CEI INDIR MUNIR ABBUD;RUA NESTOR DE CASTRO;323;CIDADE DOMITILA;JABAQUARA
-46.650192;-23.658776;35238843;CEI DIRET RAUL TABAJARA VIDIGAL LEITAO VER;RUA JOSE ESTEVAO DE MAGALHAES;356;VILA CAMPESTRE;JABAQUARA
-46.64888;-23.66321;35044362;PEDRO CALIL PADIS PROFESSOR;AV RODRIGUES MONTEMOR;395;C DOMITILA;JABAQUARA
-46.645815;-23.664738;35183660;CR P CONV TIAOZINHO;RUA JORGE RUBENS NEIVA DE CAMARGO;56;AMERICANOPOLIS;JABAQUARA
-46.643797;-23.690605;35046358;TIAGO ALBERIONE PADRE;AV ANGELO CRISTIANINI;1434;C JULIA;CIDADE ADEMAR
-46.638709;-23.690675;35270404;EMEF LILIANE VERZINI SILVA PROFA;AVENIDA FRANCESCO MARIA MELANI;S/N̵;JARDIM LUSO;CIDADE ADEMAR
-46.638513;-23.688201;35462640;CR P CONV MDLD CANTINHO DOS ANJOS;OLDEGARD OLSEN SAPUCAIA;433;JARDIM LUSO;CIDADE ADEMAR
-46.638869;-23.685797;35005046;JOSE NASCIMENTO PROFESSOR;RUA LUISA;48;CIDADE JULIA;CIDADE ADEMAR
-46.638203;-23.6859;35435824;CR P CONV CAMINHANDO PARA O FUTURO III;LUISA;112;CIDADE JULIA;CIDADE ADEMAR
-46.642218;-23.681399;35054045;EMEF ANTONIO DE SAMPAIO DORIA PROF;PRACA TITO PACHECO;7;JARDIM MIRIAM;CIDADE ADEMAR
-46.642203;-23.681406;35091443;EMEI ALEXANDRE CORREIA PROF;PRACA TITO PACHECO;9;JARDIM MIRIAM;CIDADE ADEMAR
-46.643749;-23.678746;35238892;CEI DIRET RUBENS GRANJA VER;SANTA CRUZ DO RIO PARDO;252;AMERICANOPOLIS;CIDADE ADEMAR
-46.643351;-23.677432;35431497;CR P CONV BRILHO DO SOL;SANTA CRUZ DO RIO PARDO;99;AMERICANOPOLIS;CIDADE ADEMAR
-46.637657;-23.680877;35183593;CEI INDIR LUIZ DE OLIVEIRA DUARTE DR;RUA SEBASTIAO AFONSO;872;JARDIM MIRIAM;CIDADE ADEMAR
-46.639371;-23.676439;35293945;DE LUCA COLEGIO;RUA MANUEL LINO DE PAIVA;162;VILA PATRIMONIAL;CIDADE ADEMAR
-46.636893;-23.688173;35238788;CEI DIRET JARDIM LUSO;RUA OLDEGARD OLSEN SAPUCAIA;275;JARDIM LUSO;CIDADE ADEMAR
-46.636524;-23.681048;35004868;LEONOR QUADROS;R BALTAZAR GOMES DE ALARCAO;S/N;JD MIRIAM;CIDADE ADEMAR
-46.636467;-23.680563;35904824;YOLANDA BERNARDINI ROBERT PROFESSORA;R FRANCISCO DE ALVARENGA;S/N;JD MIRIAM;CIDADE ADEMAR
-46.636457;-23.680487;35238824;CEI DIRET PALMIRA DOS SANTOS ABRANTE;RUA FRANCISCO DE ALVARENGA;451;JARDIM MIRIAM;CIDADE ADEMAR
-46.636238;-23.677557;35039275;HERMANO RIBEIRO DA SILVA;TV SOCORRO;S/N;JD MIRIAM;CIDADE ADEMAR
-46.633336;-23.677366;35075553;EMEI AYRTON SENNA DA SILVA;RUA SEBASTIAO AFONSO;271;JARDIM MIRIAM;CIDADE ADEMAR
-46.643635;-23.673142;35168701;VIDEIRA FILHO COLEGIO;R RIO GRANDE DO NORTE;29;AMERICANOPOLIS;CIDADE ADEMAR
-46.64432;-23.672356;35479603;CR P CONV EMILIO ANTONIO DE CARVALHO;RIO GRANDE DO SUL;41;AMERICANOPOLIS;CIDADE ADEMAR
-46.642259;-23.671764;35444935;CR P CONV CEI MARIA HELENA RIBEIRO DE CASTRO;PADRE MANUEL GODINHO;14;VILA CLARA;CIDADE ADEMAR
-46.642456;-23.667856;35004613;MARIA AUGUSTA DE MORAES NEVES PROFESSORA;R HUGO VITOR SILVA;508;AMERICANOPOLIS;JABAQUARA
-46.639229;-23.673146;35004881;EDMEA ATTAB PROFESSORA;R OLIVERIO GIRONDO;127;VL CLARA;CIDADE ADEMAR
-46.637634;-23.671303;35238855;CEI DIRET ANGELA MARIA FERNANDES;RUA CABO ALFREDO CLEMENTE;200;JARDIM SUL SAO PAULO;JABAQUARA
-46.640668;-23.669942;35479652;CR P CONV CARMEM RODRIGUES;ANTIGA DO MAR;535;JARDIM SUL SAO PAULO;JABAQUARA
-46.642094;-23.663041;35004686;PEROLA BYINGTON DONA;R DOUTOR ALCIDES DE CAMPOS;150;AMERICANOPOLIS;JABAQUARA
-46.643332;-23.660424;35434437;PEQUENO EINSTEIN COLEGIO;RUA TUPIRITAMA;46;AMERICANOPOLIS;JABAQUARA
-46.633518;-23.67015;35183763;CR P CONV MEU ABACATEIRO;RUA ANA MARIA;36;JARDIM UBIRAJARA;JABAQUARA
-46.63212;-23.673698;35044374;JOAO ERNESTO FAGGIN DOUTOR;AV FULFARO;141;VL CLARA;CIDADE ADEMAR
-46.637006;-23.660076;35442604;GUARACY NOVA ERA COLEGIO EDUCACIONAL;AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA;4002;VILA DO ENCONTRO;JABAQUARA
-46.636321;-23.659976;35038180;ARTHUR WOLFF NETTO PROFESSOR;R AZOR SILVA;153;VL FACHINI;JABAQUARA
-46.657306;-23.655265;35447316;ALEGRIA DO SABER CENTRO EDUCACIONAL;CHARLES DARWIN;559;VILA SANTA CATARINA;JABAQUARA
-46.656426;-23.65483;35187549;DOMINGOS ESTELA ROSA ESCOLA;AV SANTA CATARINA;2476;V STA CATARINA;JABAQUARA
-46.655853;-23.652683;35139580;MARQUES DE MONTE ALEGRE COLEGIO S;R CORIOLANO DURAND;440;VL S CATARINA;JABAQUARA
-46.653718;-23.651235;35238867;CEI DIRET DOMINGOS RUFINO DE SOUZA;RUA NAVARRA;260;VILA SANTA CATARINA;JABAQUARA
-46.657945;-23.649655;35004736;JOAO AMOS COMENIUS;AV ESTEVAO MENDONCA;439;VL S CATARINA;JABAQUARA
-46.655892;-23.643884;35053454;EMEF ARY PARREIRAS ALM;RUA IPAOBI;142;CIDADE LEONOR;JABAQUARA
-46.654498;-23.644239;35151749;LIDER COLEGIO INTEGRADO;RUA ARTEMIS;257;V BABILONIA;JABAQUARA
-46.653831;-23.645641;35183672;CR P CONV SAO BENEDITO;RUA IBOTI;292;VILA BABILONIA;JABAQUARA
-46.652795;-23.653631;35051895;EMEI MACHADO DE ASSIS;RUA TENENTE AMERICO MORETTI;1189;VILA SANTA CATARINA;JABAQUARA
-46.649465;-23.651367;35004583;LAIS AMARAL VICENTE PROFESSORA;R TAQUACETUBA;214;JD ORIENTAL;JABAQUARA
-46.648803;-23.65444;35810022;RUMO CERTO ESCOLA;RUA GENARO DE CARVALHO;466;V CAMPESTRE;JABAQUARA
-46.648392;-23.65251;35004728;JOAO MARIA PIRES DE AGUIAR PROFESSOR;R MARAPES, DOS;17;VL CAMPESTRE;JABAQUARA
-46.647619;-23.653117;35444777;CEI INDIR LYDIA DOS SANTOS CARRANO;GENERAL DALTRO FILHO;110;VILA PARQUE JABAQUARA;JABAQUARA
-46.647421;-23.652079;35410743;EMEF ANA MARIA ALVES BENETTI PROFA;CRUZ DAS ALMAS;74;VILA CAMPESTRE;JABAQUARA
-46.650414;-23.646578;35238880;CEI DIRET O PEQUENO SEAREIRO;DOUTOR VITOR EUGENIO DO SACRAMENTO;328;JARDIM ORIENTAL;JABAQUARA
-46.652066;-23.643673;35329319;CENTRO EDUCACIONAL RIBEIRO JUNIOR;RUA BARRANIA;384;JABAQUARA;JABAQUARA
-46.647929;-23.649969;35449179;SAINT KLAUS INSTITUTO EDUCACIONAL;R DAS GRUMIXAMAS;796;JARDIM ORIENTAL;JABAQUARA
-46.648251;-23.64921;35328844;FLORESTA ENCANTADA ESCOLA;RUA NHANDIROBAS;348/356;JABAQUARA;JABAQUARA
-46.646886;-23.645101;35004698;ANGELO MENDES DE ALMEIDA DOUTOR;R APACE;S/N;JD ORIENTAL;JABAQUARA
-46.646377;-23.644942;35811932;CEI INDIR NOSSA SENHORA DE FATIMA;RUA APACE;411;JARDIM ORIENTAL;JABAQUARA
-46.659264;-23.638658;35153597;CONGONHAS LICEU;R SIMOES PINTO;255;PRQ JABAQUARA;CAMPO BELO
-46.661182;-23.637;35183714;CEI INDIR LUCILA DE SOUZA EGYDIO;RUA MYRON CLARK;145;PARQUE JABAQUARA;CAMPO BELO
-46.653623;-23.638784;35004029;FLAVIA VIZIBELI PIRRO PROFESSORA;RUA PADRE ABREU E LIMA;107;PARQUE JABAQUARA;CAMPO BELO
-46.660775;-23.633049;35053417;EMEF CALOGERAS MIN;RUA ALSACIA;59;JARDIM AEROPORTO;CAMPO BELO
-46.660029;-23.633456;35126123;MAXIMO COLEGIO;AV DOUTOR LINO DE MORAES LEME;75;VL PAULISTA;CAMPO BELO
-46.652725;-23.63933;35183623;CEI INDIR CRUZ DE MALTA;RUA ORLANDO MURGEL;161;PARQUE JABAQUARA;CAMPO BELO
-46.650079;-23.642028;35293969;BERCARIO E RECREACAO INFANTIL BOM SONINHO;RUA TIMBORE;176;JARDIM ORIENTAL;JABAQUARA
-46.647302;-23.63814;35126822;MARIA MONTESSORI COLEGIO;AV GENERAL WALDOMIRO DE LIMA;288;JABAQUARA;JABAQUARA
-46.647489;-23.634366;35443153;NOVA ESTRELA ESCOLA;AVENIDA PEDRO BUENO;348;JABAQUARA;JABAQUARA
-46.645879;-23.635437;35463607;CAMINHO ILUMINADO ESCOLA DE EDUCACAO INFANTIL;ALBERTO LEAL;393;JABAQUARA;JABAQUARA
-46.649865;-23.629174;35113529;CR P CONV BARONESA DE LIMEIRA;ALAMEDA DOS GUAIOS;842;PLANALTO PAULISTA;SAUDE
-46.645285;-23.625872;35440681;PEREIRA GOULART ESCOLA;AVENIDA INDIANOPOLIS;3220;INDIANOPOLIS;SAUDE
-46.643284;-23.658084;35107074;AMERICANOPOLIS ESCOLA ADVENTISTA DE;RUA AUSTRALIA;215;AMERICANOPOLIS;JABAQUARA
-46.641543;-23.656049;35811919;CEI INDIR SANTA CATARINA II;RUA DAS ROLINHAS;267;VILA DO ENCONTRO;JABAQUARA
-46.641171;-23.655557;35080998;EMEI CASIMIRO DE ABREU;RUA DAS ROLINHAS;207;VILA DO ENCONTRO;JABAQUARA
-46.638072;-23.657369;35238831;CEI DIRET HELENA IRACY JUNQUEIRA;RUA EUDORA;56;VILA DO ENCONTRO;JABAQUARA
-46.640215;-23.653182;35171414;TREM AZUL ESCOLA;RUA SANTA RITA D OESTE;74;VILA  ENCONTRO JAB;JABAQUARA
-46.637946;-23.653781;35053466;EMEF ARMANDO ARRUDA PEREIRA;RUA CORONEL LUIS DE FARIA E SOUSA;12;VILA DO ENCONTRO;JABAQUARA
-46.643284;-23.647367;35107128;DIVINA PASTORA INSTITUTO;R JATOBAS, DOS;70;JD ORIENTAL;JABAQUARA
-46.643318;-23.647198;35293970;ELEFANTINHO AZUL;RUA JATOBAS;57;JARDIM ORIENTAL;JABAQUARA
-46.644139;-23.646075;35342968;ESSA ESCOLA DA SAUDE E ADMINISTRACAO;AVENIDA DOS JEQUITIBAS;101;JARDIM ORIENTAL;JABAQUARA
-46.644872;-23.644158;35193318;ARCOBALENO COLEGIO;AVENIDA ENGENHEIRO GEORGE CORBISIER;730;JABAQUARA;JABAQUARA
-46.645054;-23.643483;35479822;VAGANOVA COMPANHIA DE BALLET ESCOLA;R OASIS;246;PARQUE JABAQUARA;JABAQUARA
-46.642046;-23.643061;35183635;CEI INDIR BEM TE VI;RUA DAS BICUIBAS;70;JARDIM ORIENTAL;JABAQUARA
-46.640255;-23.646725;35053478;EMEF CACILDA BECKER;AVENIDA ENGENHEIRO ARMANDO ARRUDA PEREIRA;2013;JABAQUARA;JABAQUARA
-46.638691;-23.647701;35165700;T A CENTRO EDUCACIONAL;RUA DOS COMERCIARIOS;194;CIDADE VARGAS;JABAQUARA
-46.638414;-23.647663;35334091;CR P CONV SANTA CATARINA III;DOS COMERCIARIOS;225;CIDADE VARGAS;JABAQUARA
-46.63804;-23.647707;35477527;SIGERMAN ESCOLA DE EDUCACAO INFANTIL;PRACA DACIO PIRES CORREIA;26;CIDADE VARGAS;JABAQUARA
-46.637183;-23.647159;35141902;AGUAI ESCOLA MONTESSORIANA;RUA GENERAL MANUEL VARGAS;243;CIDADE VARGAS;JABAQUARA
-46.641085;-23.646003;35132559;MONTESSORI SANTA TEREZINHA COLEGIO;AVENIDA ENGENHEIRO ARMANDO DE ARRUDA PEREIRA;1888;JABAQUARA;JABAQUARA
-46.639751;-23.645609;35136463;CETEC COLEGIO;R JORNALISTAS, DOS;234;C VARGAS;JABAQUARA
-46.639285;-23.644976;35107050;RESSURREICAO COLEGIO;R JORNALISTAS, DOS;157;C VARGAS;JABAQUARA
-46.637224;-23.646096;35051871;EMEI LEONOR MENDES DE BARROS DA;PRACA JOSE LUZ;108;CIDADE VARGAS;JABAQUARA
-46.636135;-23.656462;35146286;CR P CONV AME CEI;GODOFREDO BRAGA;215;VILA FACHINI;JABAQUARA
-46.636236;-23.649348;35038210;SALVADOR MOYA;R ITAIARA;51;C VARGAS;JABAQUARA
-46.633628;-23.647945;35107116;NOSSA SENHORA DAS GRACAS ESCOLA;PC BARAO DE ANGRA;91;C VARGAS;JABAQUARA
-46.635037;-23.643084;35004753;NELSON FERNANDES DEPUTADO;R OURICANA;57;VL GUARANI;JABAQUARA
-46.634882;-23.643648;35197348;URSINHO PIMPAO ESCOLA;AVENIDA LINO DE ALMEIDA PIRES;629;VILA GUARANI;JABAQUARA
-46.642236;-23.641847;35329265;PLANETA COLORIDO ESCOLA DE EDUCACAO INFANTIL;RUA DAS PITOMBEIRAS;197;JABAQUARA;JABAQUARA
-46.643778;-23.637208;35177581;MINI POLEGAR E E I;RUA SARGENTO ANTENOR TEIXEIRA;77;JABAQUARA;JABAQUARA
-46.643247;-23.637152;35084384;EMEI LAUDO FERREIRA DE CAMARGO;RUA SARGENTO TOMAS DE MEDEIROS;23;JABAQUARA;JABAQUARA
-46.643827;-23.634291;35139051;PROGRESSO COLEGIO EDUCACIONAL;AV DR LUIZ ROCHA MIRANDA;79;V GUARANI;JABAQUARA
-46.643067;-23.634163;35381111;CEU EMEF CAMINHO DO MAR;ENGENHEIRO ARMANDO DE ARRUDA PEREIRA;5241;JABAQUARA;JABAQUARA
-46.643067;-23.634163;35381081;CEU EMEI CAMINHO DO MAR;ENGENHEIRO ARMANDO DE ARRUDA PEREIRA;5241;JABAQUARA;JABAQUARA
-46.643067;-23.634163;35381044;CEU CEI CAMINHO DO MAR;ENGENHEIRO ARMANDO DE ARRUDA PEREIRA;5241;JABAQUARA;JABAQUARA
-46.642562;-23.634403;35004704;CARLOS AUGUSTO DE FREITAS VILLALVA JUNIOR DOUTOR;AV ENG ARMANDO DE ARRUDA PEREIRA;506;JABAQUARA;JABAQUARA
-46.639366;-23.641335;35053508;EMEF NELSON PIMENTEL QUEIROZ PROF;AVENIDA LEONARDO DA VINCI;1371;VILA GUARANI;JABAQUARA
-46.640545;-23.637697;35440848;CAMINHO DO SABER COLEGIO;RUA GUAMIUNA;85;VILA GUARANI ZONA SUL;JABAQUARA
-46.639915;-23.637557;35183684;CEI INDIR MARIA APARECIDA JERONIMO;BARAO DE JAPURA;1;VILA GUARANI ZONA SUL;JABAQUARA
-46.639297;-23.633999;35004807;DOMINGOS QUIRINO FERREIRA CORONEL;AV CAFE, DO;681;VL GUARANI;JABAQUARA
-46.643988;-23.631179;35051883;EMEI LOURDES HEREDIA MELLO PROFA;PRACA WHITAKER PENTEADO;264;VILA GUARANI;JABAQUARA
-46.643387;-23.630749;35183702;CEI INDIR JABAQUARA;PRACA WHITAKER PENTEADO;290;VILA GUARANI;JABAQUARA
-46.643883;-23.628283;35004765;BARROSO ALMIRANTE;AV JABAQUARA;2875;JABAQUARA;SAUDE
-46.640312;-23.633005;35256812;ORIENTAL DE MASSAGEM E ACUPUNTURA ESCOLA;AV DIEDERICHSEN;1000;V GUARANI;JABAQUARA
-46.64017;-23.631205;35177684;CHACARA ITATIAIA CENTRO EDUCACIONAL;RUA ITATIAIA;201;JABAQUARA;JABAQUARA
-46.637675;-23.632693;35141884;JEAN PIAGET ESCOLA;AV DO CAFE;453;VILA GUARANI ZONA SUL;JABAQUARA
-46.638248;-23.62789;35391612;CR P CONV ABRACAR;MAJOR FREIRE;274;VILA MONTE ALEGRE;SAUDE
-46.63477;-23.640795;35162632;SAO MATEUS ESCOLA;R GAL GASTAO GOULART;280;V GUARANI;JABAQUARA
-46.63643;-23.634272;35051901;EMEI NEUSA MARIA ROSSI;RUA LUCRECIA MACIEL;40;VILA GUARANI;JABAQUARA
-46.632102;-23.641833;35038209;MIGUEL ROQUE PROFESSOR;R DOMICIANO LEITE RIBEIRO;455;VL GUARANI;JABAQUARA
-46.636314;-23.632255;35148702;SENAC JABAQUARA;AV DO CAFE;298;VILA GUARANI;JABAQUARA
-46.63503;-23.626933;35156516;ARNOSO COSTA COLEGIO;AVENIDA FAGUNDES FILHO;684;VILA MONTE ALEGRE;SAUDE
-46.632597;-23.632605;35183726;CR P CONV JOAO SILVA;RUA EDGARD PEREIRA;143;VILA GUARANI;JABAQUARA
-46.661489;-23.616794;35063344;EWM ESCOLA TECNICA DE AVIACAO;AV MOREIRA GUIMARAES;1350;INDIANOPOLIS;MOEMA
-46.659933;-23.614138;35130114;HUMANIVERSIDADE HOLISTICA ESCOLA;ALAMEDA DOS GUARAMOMIS;1055;PLANALTO PAULISTA;MOEMA
-46.659985;-23.61258;35106161;COMECINHO DE VIDA E CENTRO ED BRANDAO EEIEF;AL TUPINIQUINS, DOS;997;P PAULISTA;MOEMA
-46.658367;-23.610218;35480939;BE LIVING ESCOLA UNIDADE MOEMA;AV JANDIRA;769;INDIANOPOLIS;MOEMA
-46.656282;-23.61604;35106124;SANTOS ANJOS COLEGIO;AV IRAI;1330;INDIANOPOLIS;SAUDE
-46.653899;-23.61408;35807552;PRO HOPE CENTRO EDUCACIONAL;ALAMEDA DOS GUAIINUMBIS;1027;PLANALTO PAULISTA;SAUDE
-46.657186;-23.612935;35256547;CRUZ VERMELHA BRASILEIRA FILIAL DO EST SP CENTRO FORM DA;AV MOREIRA GUIMARAES;699;INDIANOPOLIS;SAUDE
-46.650461;-23.618969;35106252;JABAQUARA ESCOLA EIFM;AV CECI;1081;P PAULISTA;SAUDE
-46.645495;-23.625311;35162474;NANA NENEM BERCARIO E MATERNAL;AV INDIANOPOLIS;3164;PLANALTO PAULISTA;SAUDE
-46.646628;-23.618116;35106159;CARNEIRO RIBEIRO PROF COLEGIO;AV AFONSO MARIANO FAGUNDES;945;SAUDE;SAUDE
-46.651028;-23.611938;35004145;ALBERTO LEVY PROFESSOR;AV INDIANOPOLIS;1570;PLANALTO PAULISTA;SAUDE
-46.660761;-23.608309;35106367;INTERNACIONAL ITALO BRASILEIRO COLEGIO;AVENIDA JANDIRA;455;INDIANOPOLIS;MOEMA
-46.657898;-23.602194;35051779;EMEI ANITA COSTA DA;ALAMEDA DOS JURUPIS;254;INDIANOPOLIS;MOEMA
-46.658281;-23.60122;35004078;CESAR MARTINEZ;AL IRAE;155;INDIANOPOLIS;MOEMA
-46.65486;-23.604676;35162619;SO TOQUINHO E E I;AV.ACOCE;643;MOEMA;MOEMA
-46.661108;-23.601034;35177489;E E I PINGUIM;RUA MINSTRO GABRIEL DE RESENDE PASSOS;539;MOEMA;MOEMA
-46.657722;-23.600641;35343079;CETAO CENTRO DE ESTUDOS TREINAMENTO APERF EM ODONTOLOGIA;ALAMEDA IRAE;81;INDIANOPOLIS;MOEMA
-46.657489;-23.600408;35428693;CEI DIRET INDIANOPOLIS;IRAE;35;INDIANOPOLIS;MOEMA
-46.647239;-23.606547;35180828;CR P CONV ADELIA CURI;RUA JOAQUIM DE ALMEIDA;411;MIRANDOPOLIS;SAUDE
-46.649011;-23.603946;35141860;VILA MARIANA COLEGIO ENSINO DE PG;R LUIS GOIS;2211;MIRANDOPOLIS;SAUDE
-46.649011;-23.603946;35130254;OBJETIVO COLEGIO I UNIDADE LUIS GOES IV;R LUIS GOIS;2211;MIRANDOPOLIS;SAUDE
-46.64745;-23.602563;35107165;PIONEIRO CENTRO EDUCACIONAL;AV DOUTOR ALTINO ARANTES;1098;VL CLEMENTINO;SAUDE
-46.652079;-23.597536;35180524;CEI INDIR ITALO BRASIL PORTIERI;RUA PEDRO DE TOLEDO;1809;VILA CLEMENTINO;MOEMA
-46.652445;-23.596332;35181274;CR P CONV ANNA CANDIDA BRASIL NAVARRO;BORGES LAGOA;1555;VILA CLEMENTINO;MOEMA
-46.651671;-23.59379;35293337;IPE MIRIM CLUBE ESCOLA;RUA IPE;103;VILA CLEMENTINO;MOEMA
-46.649755;-23.595078;35130217;CARANDA ESCOLA VIVA VIDA;R DOUTOR DIOGO DE FARIA;1338;VL CLEMENTINO;VILA MARIANA
-46.649194;-23.598345;35004856;PEDRO VOSS PROFESSOR;R JOSE DE MAGALHAES;477;VL CLEMENTINO;VILA MARIANA
-46.64875;-23.597934;35052644;EMEI SAO PAULO;RUA PEDRO DE TOLEDO;1231;VILA CLEMENTINO;VILA MARIANA
-46.645726;-23.599447;35238582;CEI DIRET SUZANA CAMPOS TAUIL;LOEFGREEN;1963;VILA CLEMENTINO;SAUDE
-46.645726;-23.599447;35066278;EMEI SENA MADUREIRA;LOEFGREEN;1963;VILA CLEMENTINO;SAUDE
-46.644312;-23.62063;35003980;LOURENCO FILHO PROFESSOR;AL TACAUNAS, DOS;181;P PAULISTA;SAUDE
